title,pubDate,link,description,imageLink,imageDescription
There could be trouble ahead for Saudi Arabia's economy,"Sun, 03 Nov 2019 16:08:05 GMT",http://rss.cnn.com/~r/rss/edition_world/~3/UMS9gK5Mxyg/index.html,"The stars of the business world returned last week to Saudi Arabia's so-called Davos in the Desert, a conference formally known as the Future Investment Initiative (FII). Last year, several CEOs dropped out, afraid of associating publicly with a regime that has been accused of — and has consistently denied — being responsible for the murder of journalist Jamal Khashoggi. And while it's true that their return this year indicates the extent of Saudi Arabia's rapid rehabilitation, the kingdom will need more than a glitzy attendee list of business elites to mend its economic troubles.",http://feeds.feedburner.com/~r/rss/edition_world/~4/UMS9gK5Mxyg,
